,SSB_Include,CSB_Include,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Sim 1 Dropout X Disp.,Sim 1 Dropout Y Disp.,Sim 1 Bottom Bracket X Disp.,Sim 1 Bottom Bracket Y Disp.,Sim 2 Bottom Bracket Z Disp.,Sim 3 Bottom Bracket Y Disp.,Sim 3 Bottom Bracket X Rot.,Sim 1 Safety Factor,Sim 3 Safety Factor,Model Mass,batch
738,0,0,Steel,0.4,0.07,0.5656,0.055,75.00000349528622,0.04,0.0256,0.035,0.0325,0.02335,0.013,0.0288,0.015,0.0499,0.049,0.034,73.0,0.1609,0.609,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.0029010000000000004,0.009459,0.004633,0.009855,0.006171,0.009295,0.00073352,0.682346,0.0314,-0.06598,0.03665,-0.03862,0.001051,-0.01415,0.003142857142857126,0.1855,0.5712,6.83,1_4
739,0,0,Aluminum,0.42,0.01,0.5656,0.01,75.00000349528622,0.04,0.0307,0.045,0.0365,0.0275,0.0165,0.032,0.015,0.0496,0.01,0.0257,73.0,0.12,0.25,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.002281,0.00119,0.00719,0.00053441,0.005367,0.007942,0.002338,0.630125,-0.007209,0.01227,-0.007468000000000001,0.00618,0.002686,-0.005856,0.011899999999999999,0.461,0.5071,2.27,3_2
741,0,0,Aluminum,0.37883,0.0,0.5656,0.045,72.50001674779189,0.04,0.0286,0.045,0.0415,0.02335,0.013,0.0318,0.015,0.0531,0.0348,0.0263,72.0,0.105,0.3148,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.001673,0.000842,0.004582,0.0014529999999999999,0.005212,0.000668,0.001037,0.59414,-0.01218,0.01721,-0.012459999999999999,0.007809,0.004027,-0.0057634999999999995,0.010850000000000002,0.3548,0.8143,1.17,3_2
742,0,0,Aluminum,0.37883,0.0,0.5656,0.045,72.50001674779189,0.04,0.0286,0.045,0.0415,0.02335,0.013,0.0318,0.015,0.0531,0.0348,0.0263,72.0,0.105,0.3148,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.00064,0.008286,0.006872,0.0039700000000000004,0.00155,0.003259,0.0032020000000000004,0.59414,-0.0058579999999999995,0.008386,-0.00594,0.003686,0.0012720000000000001,-0.002719,0.003400000000000002,1.115,1.379,2.37,3_2
743,0,0,Titanium,0.37883,0.0,0.5656,0.045,72.50001674779189,0.04,0.0286,0.045,0.0415,0.02335,0.013,0.0318,0.015,0.0531,0.0348,0.0263,72.0,0.105,0.3148,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.0068920000000000006,0.0029460000000000003,0.0007650000000000001,0.001471,0.008824,0.005963,0.001598,0.59414,-0.009975,0.01353,-0.009915,0.006323,0.0015300000000000001,-0.004581,0.004342857142857143,1.745,2.1719999999999997,2.41,1_4
744,0,0,Aluminum,0.42,0.02,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.115,0.045,0.0265,0.04,0.015,0.08,0.0505,0.08,69.5,0.145,0.5005,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.004542,0.005343,0.000606,0.0015480000000000001,0.004265,0.0075239999999999994,0.005084,0.6399020000000001,-0.0005385,0.001235,-0.0005752999999999999,0.00046029999999999997,0.000279,-0.00039004999999999997,0.0012749999999999999,5.156000000000001,2.079,7.12,3_2
745,0,0,Steel,0.63149,0.075,0.5656,0.15,73.49999998763374,0.04,0.0286,0.0318,0.0365,0.025,0.0165,0.0318,0.015,0.0421,0.225,0.033,72.0,0.0929,0.5,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.009578,0.005174,0.003278,0.008372,0.00091282,0.009425,0.007861,0.670802,0.01111,-0.02685,0.013369999999999998,-0.01034,0.0009355,-0.002917,0.001771428571428571,0.4289,1.48,11.02,1_4
746,0,0,Aluminum,0.42,0.01,0.5656,0.01,75.00000349528622,0.04,0.0307,0.045,0.0365,0.0275,0.0165,0.032,0.015,0.0496,0.01,0.0257,73.0,0.12,0.25,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.004354,0.0006190000000000001,0.0037670000000000004,0.00063509,0.0017100000000000001,0.002415,0.0016510000000000001,0.630125,-0.01066,0.01764,-0.01084,0.00898,0.0037840000000000005,-0.0101835,0.012664285714285715,0.7182,0.5027,1.53,3_2
747,0,0,Steel,0.44,0.07,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.024,0.013,0.0318,0.015,0.0482,0.0502,0.0329,70.0,0.1819,0.5162,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.003307,0.000797,0.004064,0.0019879999999999997,0.001823,0.001291,0.0005928999999999999,0.662916,0.021759999999999998,-0.04807,0.026060000000000003,-0.02713,0.002532,-0.009982,0.005828571428571434,0.256,0.6692,3.98,1_4
748,0,0,Steel,0.405,0.078,0.5656,0.04,75.00000349528622,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.0363,0.0193,0.0279,73.5,0.1314,0.58,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.0106,0.00058,0.003825,0.0023469999999999997,0.007970999999999999,0.00090154,0.0023539999999999998,0.004176,0.668844,0.01568,-0.03207,0.01895,-0.01772,0.00125,-0.006314999999999999,0.0032714285714285653,0.3375,0.9215,4.78,1_4
750,0,0,Steel,0.42377,0.06,0.5656,0.085,76.50000700293872,0.04,0.0409,0.045,0.0365,0.0325,0.0165,0.0318,0.015,0.0464,0.04,0.0377,75.0,0.2239,0.67,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.00134,0.005786,0.00235,0.0025960000000000002,0.001067,0.0019370000000000001,0.0009055,0.664455,0.01128,-0.02744,0.01315,-0.01669,0.0004629,-0.006419,0.001414285714285716,0.4178,1.09,6.93,1_4
752,0,0,Aluminum,0.38,0.02,0.5656,0.02,74.49998322747555,0.04,0.0459,0.045,0.03995,0.02335,0.014,0.0318,0.015,0.0488,0.0215,0.0283,69.0,0.125,0.2715,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.004549,0.000909,0.002989,0.0011710000000000002,0.00143,0.001125,0.001119,0.582811,-0.003985,0.006934999999999999,-0.004665,0.002994,0.0031739999999999997,-0.0024785,0.01132142857142857,1.081,0.8708,1.31,3_2
753,0,0,Steel,0.38934,0.05,0.5656,0.045,75.50002376309689,0.04,0.027000000000000003,0.0286,0.0286,0.02,0.013,0.0286,0.015,0.0361,0.0455,0.029,75.5,0.12300000000000001,0.5955,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.009884,0.0013210000000000001,0.00107,0.001045,0.00053013,0.00075309,0.006046,0.6353449999999999,-0.006445,0.01225,-0.007201000000000001,0.006837,0.0019190000000000001,-0.007282,0.004957142857142864,0.744,0.6455,4.3,1_4
754,0,0,Titanium,0.42595,0.1405,0.5656,0.045,79.99997699027485,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0571,0.0551,0.025,75.5,0.1569,0.5555,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.000704,0.001775,0.0025510000000000003,0.003167,0.004715,0.0038640000000000002,0.008464,0.7593449999999999,0.02049,-0.05646,0.02913,-0.034260000000000006,0.001954,-0.01314,0.0044285714285714215,0.7779,1.891,4.38,1_4
755,0,0,Steel,0.405,0.0,0.5656,0.045,69.59999086773723,0.04,0.0286,0.055,0.0465,0.02985,0.021,0.0318,0.015,0.0623,0.0421,0.0253,64.6,0.1229,0.3521,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.002188,0.008232,0.005611,0.0026379999999999997,0.009641,0.00076979,0.00084534,0.575122,-0.003452,0.004422,-0.003396,0.0019,0.00039089999999999996,-0.0012139999999999998,0.001128571428571428,0.9171,1.7409999999999999,8.01,1_4
756,0,0,Titanium,0.405,0.06,0.5656,0.045,79.99997699027485,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0493,0.0501,0.0347,73.0,0.145,0.5161,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.0044340000000000004,0.0044340000000000004,0.0010890000000000001,0.007776000000000001,0.00078457,0.006299,0.00073998,0.644943,0.056389999999999996,-0.105,0.06466000000000001,-0.056420000000000005,0.0020399999999999997,-0.019715000000000003,0.005928571428571434,0.3824,1.088,2.49,1_4
757,0,0,Aluminum,0.37378,0.0,0.5656,0.045,74.0000202554444,0.04,0.0286,0.05,0.0365,0.0247,0.01885,0.0318,0.015,0.0534,0.0355,0.026,72.0,0.11599999999999999,0.3255,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.005004,0.002059,0.001592,0.001314,0.007026999999999999,0.008259,0.003752,0.608111,-0.008811,0.01251,-0.008739,0.006429000000000001,0.001877,-0.005749499999999999,0.005478571428571431,0.8648,0.8834,2.45,3_2
758,0,0,Steel,0.37378,0.0,0.5656,0.045,74.0000202554444,0.04,0.0286,0.055,0.0365,0.02335,0.013,0.0318,0.015,0.0542,0.0301,0.0275,72.5,0.11,0.3301,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.000989,0.009027,0.0009,0.00099437,0.0071010000000000005,0.002392,0.00549,0.6073569999999999,-0.003188,0.004823,-0.0032450000000000005,0.002327,0.0005874,-0.0018934999999999998,0.0020928571428571415,1.252,1.175,6.44,1_4
759,0,0,Steel,0.43,0.07,0.5656,0.045,75.00000349528622,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0489,0.0503,0.0327,72.0,0.13,0.4803,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.000714,0.004148,0.004017,0.002541,0.0037229999999999997,0.004017,0.003087,0.682968,0.0134,-0.02719,0.01602,-0.0144,0.0008786,-0.005107,0.0022857142857142855,0.3743,1.0959999999999999,5.98,1_4
760,0,0,Steel,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0271,0.04,0.036000000000000004,0.02335,0.013,0.0288,0.015,0.0403,0.046,0.0348,73.0,0.1661,0.606,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.000551,0.000584,0.00297,0.00097136,0.001626,0.001533,0.0038640000000000002,0.6653359999999999,0.0131,-0.029060000000000002,0.01618,-0.01635,0.001725,-0.0060685,0.0034785714285714255,0.3482,0.8195,4.34,1_4
761,0,0,Titanium,0.39,0.058,0.5656,0.045,75.00000349528622,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0489,0.0313,0.0346,75.0,0.1281,0.6013,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.0032119999999999996,0.001221,0.002779,0.003674,0.00337,0.002472,0.003254,0.647271,0.02419,-0.043289999999999995,0.028239999999999998,-0.022369999999999998,0.001913,-0.0078055,0.005035714285714285,0.7702,2.195,2.91,1_4
762,0,0,Titanium,0.415,0.08,0.5656,0.045,74.49998322747555,0.04,0.0286,0.035,0.0365,0.02335,0.013,0.0318,0.015,0.0467,0.049,0.0335,73.0,0.1249,0.509,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.009241,0.000664,0.002673,0.001301,0.0071849999999999995,0.000825,0.00077772,0.664269,0.05072,-0.09941,0.06225,-0.05189,0.005388,-0.0183,0.011857142857142868,0.4956,1.375,2.09,3_1
763,0,0,Titanium,0.39,0.058,0.5656,0.045,75.00000349528622,0.04,0.0286,0.045,0.0365,0.02,0.015,0.0318,0.015,0.0489,0.0313,0.0346,75.0,0.1281,0.6013,0.068,0.12,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.008190000000000001,0.000696,0.002304,0.001441,0.00090882,0.0014089999999999999,0.001276,0.647271,0.040839999999999994,-0.07276,0.04788,-0.03767,0.004771,-0.013235,0.009928571428571432,0.5793,1.635,2.23,1_4
764,0,0,Steel,0.44,0.07,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.024,0.013,0.0318,0.015,0.0482,0.0502,0.0329,70.0,0.1819,0.5162,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.00732,0.001639,0.007331,0.005384000000000001,0.00071315,0.00060406,0.00058024,0.662916,0.018019999999999998,-0.03951,0.021240000000000002,-0.02248,0.0016870000000000001,-0.0082255,0.0042500000000000124,0.2872,0.7581,5.34,1_4
765,0,0,Steel,0.38745999999999997,0.07,0.5656,0.045,77.49999024278054,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.05,0.0523,0.0347,76.0,0.1491,0.543,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.0005070000000000001,0.0040409999999999995,0.004915999999999999,0.00077261,0.0048579999999999995,0.006176,0.0043219999999999995,0.656213,0.009806,-0.01958,0.012,-0.01066,0.0008357000000000001,-0.0038715,0.0023785714285714313,0.4803,1.01,6.52,1_4
766,0,0,Aluminum,0.38063,0.01,0.5656,0.045,74.0000202554444,0.04,0.0336,0.055,0.0365,0.0337,0.02185,0.0318,0.015,0.0522,0.0345,0.0267,72.0,0.11,0.3405,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.000542,0.0053549999999999995,0.007409000000000001,0.007409000000000001,0.002252,0.000615,0.005292,0.628807,-0.005472,0.008454999999999999,-0.005529,0.004202,0.0006492999999999999,-0.00404,0.002371428571428573,0.7357,1.339,3.06,3_2
767,0,0,Steel,0.45,0.075,0.5656,0.045,73.49999998763374,0.04,0.0358,0.05,0.0429,0.02335,0.015,0.0348,0.015,0.0537,0.0527,0.0344,71.0,0.15,0.49,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.0123,0.0060810000000000005,0.001425,0.0019320000000000001,0.0011279999999999999,0.00062816,0.00057202,0.00076642,0.671642,0.01594,-0.03391,0.0195,-0.01786,0.0018399999999999998,-0.0063285,0.0038642857142857125,0.11,0.3508,4.14,1_4
768,0,0,Titanium,0.48,0.05,0.5656,0.045,67.00002298499258,0.04,0.0352,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0423,0.0639,0.0349,65.0,0.1619,0.4439,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.005765,0.005335,0.002359,0.0010140000000000001,0.006963,0.00071498,0.0046229999999999995,0.628726,-0.004935,0.011340000000000001,-0.005756,0.00592,0.0018780000000000001,-0.0059015000000000005,0.004450000000000008,1.835,2.0,4.48,1_4
769,0,0,Steel,0.445,0.07,0.5656,0.045,71.99999647998123,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0428,0.0231,0.0332,71.0,0.128,0.5531,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.006423999999999999,0.006086,0.0011380000000000001,0.0028989999999999997,0.006509999999999999,0.00089562,0.002068,0.645509,0.018930000000000002,-0.03682,0.02256,-0.01815,0.0009398,-0.006154,0.0024428571428571446,0.3084,0.818,6.22,1_4
770,0,0,Titanium,0.415,0.08,0.5656,0.045,74.49998322747555,0.04,0.0286,0.035,0.0365,0.02335,0.013,0.0318,0.015,0.0465,0.049,0.0335,73.0,0.1256,0.509,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.007227,0.004797999999999999,0.00134,0.001018,0.0027199999999999998,0.0071849999999999995,0.00051635,0.666715,0.07044,-0.1382,0.08606,-0.07281,0.002715,-0.025759999999999998,0.006428571428571439,0.3055,0.8636,3.58,3_1
772,0,0,Steel,0.46,0.061,0.5656,0.045,71.99999647998123,0.04,0.0286,0.036000000000000004,0.0365,0.02335,0.013,0.0318,0.015,0.038,0.017,0.03,72.0,0.1514,0.596,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.007232,0.0012699999999999999,0.0029850000000000002,0.00080609,0.00083124,0.004058,0.004922999999999999,0.682362,0.012620000000000001,-0.028210000000000002,0.015090000000000001,-0.01524,0.001518,-0.0054835,0.003064285714285718,0.3588,0.893,6.15,1_4
773,0,0,Titanium,0.37898000000000004,0.0,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.052,0.0294,0.0272,72.5,0.1,0.3184,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.007913,0.005442,0.005442,0.00052396,0.00869,0.0045119999999999995,0.003742,0.603527,-0.005646,0.008278,-0.005797999999999999,0.003879,0.001403,-0.0025795,0.007549999999999994,1.5119999999999998,1.033,3.77,1_4
774,0,0,Steel,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.015,0.0318,0.015,0.0496,0.0492,0.0289,73.0,0.145,0.5152,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.006144,0.004848,0.00201,0.00065347,0.00912,0.003071,0.00705,0.651454,0.009599,-0.01871,0.01166,-0.009968000000000001,0.0008142000000000002,-0.003534,0.0025571428571428585,0.4797,0.8626,8.56,1_4
775,0,0,Titanium,0.38023,0.0,0.5656,0.045,74.0000202554444,0.04,0.0271,0.055,0.0365,0.0227,0.0165,0.031,0.015,0.0536,0.0366,0.0227,72.0,0.11,0.2956,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.003825,0.009726,0.001929,0.0034630000000000004,0.00055961,0.00078572,0.009173,0.60788,-0.0046229999999999995,0.006575,-0.004601,0.0032479999999999996,0.0008677,-0.00275,0.002614285714285711,2.094,3.345,4.37,1_4
777,0,0,Steel,0.44,0.065,0.5656,0.045,72.99997971982306,0.04,0.0286,0.036000000000000004,0.0365,0.02335,0.013,0.0286,0.015,0.0478,0.0485,0.0345,72.0,0.1174,0.5535,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.000766,0.001224,0.001621,0.00084164,0.0028420000000000003,0.0021969999999999997,0.0038979999999999996,0.694876,0.017,-0.03507,0.02045,-0.018019999999999998,0.0016420000000000002,-0.0063245,0.0031500000000000026,0.3421,0.7934,4.41,1_4
778,0,0,Steel,0.405,0.067,0.5656,0.045,74.0000202554444,0.04,0.0254,0.0318,0.0365,0.02335,0.013,0.0286,0.015,0.0385,0.0191,0.0331,73.0,0.1611,0.5891,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.0043950000000000005,0.00328,0.001849,0.00088975,0.0037090000000000005,0.001279,0.006737000000000001,0.661904,0.011309999999999999,-0.024059999999999998,0.013680000000000001,-0.013519999999999999,0.0008807,-0.0050175,0.002007142857142857,0.4329,0.994,6.98,1_4
779,0,0,Steel,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.036000000000000004,0.0365,0.0235,0.013,0.0286,0.015,0.0477,0.0483,0.0353,73.0,0.185,0.54,0.0673,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.00116,0.001074,0.008059,0.00083124,0.001771,0.0034700000000000004,0.004064,0.654397,0.009529000000000001,-0.02109,0.01176,-0.01208,0.001336,-0.0044919999999999995,0.0033857142857142827,0.3975,0.8068,6.07,1_4
780,0,0,Steel,0.43,0.0425,0.5656,0.032,68.00000622483441,0.055,0.027000000000000003,0.042,0.0159,0.017,0.0135,0.0286,0.015,0.025,0.035,0.035,68.0,0.1038,0.38,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.0012380000000000002,0.0012980000000000001,0.00541,0.00070614,0.002558,0.004926,0.002588,0.700604,-0.0122,0.024669999999999997,-0.012819999999999998,0.01353,0.0064540000000000005,-0.01585,0.02485714285714287,0.1154,0.2275,3.68,1_4
781,0,0,Steel,0.43,0.0375,0.5656,0.035,67.49998595702374,0.055,0.027000000000000003,0.042,0.0365,0.017,0.017,0.0286,0.015,0.03,0.04,0.04,67.5,0.1522,0.45,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.0018969999999999998,0.0008699999999999999,0.000758,0.0023829999999999997,0.00064728,0.006529000000000001,0.00077148,0.68661,-0.01182,0.02613,-0.01255,0.01601,0.0038619999999999995,-0.021065,0.008357142857142837,0.615,0.4491,2.33,1_4
782,0,0,Aluminum,0.441,0.06,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0474,0.0482,0.0357,71.5,0.15,0.55,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.0011619999999999998,0.008994,0.00112,0.00069437,0.005954,0.003621,0.009288,0.688211,0.032189999999999996,-0.07019,0.0385,-0.03792,0.0026079999999999996,-0.01367,0.0058571428571428654,0.2519,0.4368,3.45,3_2
783,0,0,Steel,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.0011220000000000002,0.000727,0.001853,0.001557,0.00060782,0.00060428,0.0026550000000000002,0.6536390000000001,0.015,-0.029410000000000002,0.01817,-0.01565,0.0015550000000000002,-0.005602,0.0034857142857142895,0.3411,0.9295,3.41,1_4
784,0,0,Steel,0.40504,0.07,0.5656,0.046,74.0000202554444,0.04,0.0286,0.045,0.0365,0.01785,0.013,0.0318,0.015,0.0508,0.0463,0.0389,74.5,0.145,0.6263,0.068,0.12,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.005414,0.003307,0.0006730000000000001,0.00065875,0.003038,0.002151,0.007838,0.654299,0.01072,-0.02174,0.01325,-0.0113,0.001394,-0.003922,0.003799999999999996,0.4396,0.648,6.71,1_4
785,0,0,Titanium,0.405,0.07,0.5656,0.045,78.00001051059121,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0518,0.0501,0.0339,73.0,0.145,0.5161,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.001526,0.001047,0.0044020000000000005,0.001159,0.001149,0.00053715,0.006968000000000001,0.6356310000000001,0.01484,-0.02823,0.018080000000000002,-0.01441,0.002075,-0.005041,0.004900000000000006,1.047,2.316,3.36,1_4
786,0,0,Steel,0.398,0.06,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0498,0.0466,0.0385,73.0,0.1608,0.6066,0.068,0.12,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.005603,0.0021969999999999997,0.0009460000000000001,0.004231,0.001196,0.003764,0.00077544,0.640165,0.0317,-0.061270000000000005,0.03688,-0.03324,0.001247,-0.011859999999999999,0.0037142857142857238,0.1954,0.5471,3.82,1_4
787,0,0,Steel,0.38,0.06,0.5656,0.045,74.0000202554444,0.04,0.0286,0.036000000000000004,0.0349,0.017,0.013,0.0318,0.015,0.0439,0.047,0.0368,73.0,0.18,0.577,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.006059,0.001377,0.002937,0.00635,0.005591,0.001093,0.006586,0.598013,0.007873,-0.014980000000000002,0.009367,-0.008092,0.001082,-0.0028745000000000003,0.0024071428571428573,0.5286,1.449,6.59,1_4
788,0,0,Aluminum,0.405,0.07,0.5656,0.045,78.49997348262237,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0546,0.058,0.0257,71.5,0.1,0.358,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.00343,0.001088,0.0008029999999999999,0.004335,0.0038840000000000003,0.003907,0.008118,0.647608,0.026180000000000002,-0.04417,0.031180000000000003,-0.02087,0.0026100000000000003,-0.0068775,0.005478571428571431,0.3027,0.9059,2.31,3_2
789,0,0,Steel,0.42,0.07,0.5656,0.045,73.49999998763374,0.04,0.0254,0.0318,0.0365,0.0222,0.01375,0.0286,0.015,0.038,0.1589,0.034,71.5,0.1,0.6899,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.001039,0.003853,0.0035090000000000004,0.005102000000000001,0.001442,0.009599,0.0013599999999999999,0.6552939999999999,0.02334,-0.0447,0.027960000000000002,-0.02122,0.001166,-0.006985,0.003157142857142861,0.266,0.7981,4.76,1_4
790,0,0,Steel,0.405,0.078,0.5656,0.04,75.00000349528622,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.0363,0.0193,0.0279,73.5,0.1314,0.58,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.0106,0.005902,0.003264,0.002199,0.00059203,0.00095237,0.0060149999999999995,0.001771,0.668844,0.026310000000000004,-0.05351,0.03242,-0.029419999999999998,0.002613,-0.01069,0.006000000000000003,0.2562,0.4678,3.74,1_4
791,0,0,Steel,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.056,0.0507,0.0313,73.0,0.1529,0.4907,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.002859,0.006958,0.002793,0.00077092,0.00145,0.001876,0.006797,0.607615,0.007254000000000001,-0.013080000000000001,0.00884,-0.006409999999999999,0.0007021,-0.00216,0.00237142857142857,0.5537,1.032,7.26,1_4
792,0,0,Steel,0.37,0.04,0.5656,0.045,79.99997699027485,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0432,0.0226,0.035,73.5,0.1,0.5,0.068,0.12,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.000588,0.0036630000000000005,0.000656,0.00097778,0.0010199999999999999,0.00093443,0.0065569999999999995,0.620366,-0.0031,0.005225,-0.003378,0.0026219999999999998,0.0006703999999999999,-0.0022475,0.0021071428571428578,1.389,1.172,5.07,1_4
793,0,0,Steel,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.000997,0.002427,0.007291,0.005906000000000001,0.004357,0.005132,0.006958,0.6536390000000001,0.007723999999999999,-0.01514,0.009236,-0.008087,0.0006369,-0.0028555,0.001778571428571429,0.5087,1.548,7.94,1_4
